[Message:   BepInEx] BepInEx 5.4.23.2 - EscapeFromTarkov (5/2/2026 1:35:53 PM)
[Info   :   BepInEx] Running under Unity v0.16.9.4008
[Info   :   BepInEx] CLR runtime version: 4.0.30319.42000
[Info   :   BepInEx] Supports SRE: True
[Info   :   BepInEx] System platform: Bits64, Windows
[Message:   BepInEx] Preloader started
[Info   :   BepInEx] Loaded 1 patcher method from [BepInEx.Preloader 5.4.23.2]
[Info   :   BepInEx] Loaded 1 patcher method from [BlackDiv 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [FSO.NorvinskSection1.Prepatch 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [IcyClawz.CustomInteractions.Prepatch 1.8.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [MoreBotsPrepatch 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [RUAFComeHome 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [SkillsExtended_PrePatch 2.2.1.0]
[Info   :   BepInEx] Loaded 1 patcher method from [spt-prepatch 4.0.13.0]
[Info   :   BepInEx] Loaded 1 patcher method from [UNTARGHPrepatch 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [UnityToolkit-Prepatcher 0.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [WTT-ContentBackportPatcher 1.0.7.0]
[Info   :   BepInEx] 11 patcher plugins loaded
[Info   :   BepInEx] Patching [UnityEngine.CoreModule] with [BepInEx.Chainloader]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [BlackDiv.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [FSO.NorvinskSection1.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [IcyClawz.CustomInteractions.Prepatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [MoreBotsAPI.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [RUAFComeHome.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [SkillsExtendedPatcher]
[Info   :Skills Extended PrePatch] Patching Complete!
[Info   :   BepInEx] Patching [Assembly-CSharp] with [SPT.PrePatch.SPTPrePatcher]
[Info   :   BepInEx] Patching [System.Runtime.CompilerServices.Unsafe] with [UnityToolkit.Prepatcher.Patcher]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [Prepatch.Prepatches.CustomTypesPatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [ContentBackportPatcher.EnvironmentUiTypePatch]
[Message:   BepInEx] Preloader finished
[Message:   BepInEx] Chainloader ready
[Message:   BepInEx] Chainloader started
[Info   :   BepInEx] 85 plugins to load
[Warning:   BepInEx] Skipping [MoreBotsAPI 2.0.1] because a newer version exists (MoreBotsAPI 2.0.1)
[Info   :   BepInEx] Loading [SPT.Custom 4.0.13]
[Info   :SPT.Custom] Loading: SPT.Custom
[Info   :ModulePatch] Enabled patch FocusTradeQuantityPatch
[Info   :ModulePatch] Enabled patch SelectAllPatch
[Info   :ModulePatch] Enabled patch RememberRepairerPatch
[Info   :ModulePatch] Enabled patch DefaultMaxRepairPatch
[Info   :ModulePatch] Enabled patch GridWindowButtonsPatch
[Info   :ModulePatch] Enabled patch LoadMagPresetsPatch
[Info   :ModulePatch] Enabled patch RemoveDefaultPresetNamePatch
[Info   :ModulePatch] Enabled patch RequirePresetNamePatch
[Info   :ModulePatch] Enabled patch WindowOpenPatch
[Info   :ModulePatch] Enabled patch WindowOpenPatch
[Info   :ModulePatch] Enabled patch WindowClosePatch
[Info   :ModulePatch] Enabled patch InventoryShowPatch
[Info   :ModulePatch] Enabled patch InventoryClosePatch
[Info   :ModulePatch] Enabled patch KeepWindowOnScreenPatch
[Info   :ModulePatch] Enabled patch KeepWindowOnScreenPatch
[Info   :ModulePatch] Enabled patch KeepWindowOnScreenPatch
[Info   :ModulePatch] Enabled patch KeepWindowOnScreenPatch
[Info   :ModulePatch] Enabled patch KeepWindowOnScreenPatch
[Info   :ModulePatch] Enabled patch KeepTopOnScreenPatch
[Info   :ModulePatch] Enabled patch BorderPrioritizedWindow
[Info   :ModulePatch] Enabled patch ItemUiContextPatch
[Info   :ModulePatch] Enabled patch HideoutItemViewRegisterContextPatch
[Info   :ModulePatch] Enabled patch TradingPanelRegisterContextPatch
[Info   :ModulePatch] Enabled patch TradingPanelUnregisterContextPatch
[Info   :ModulePatch] Enabled patch SelectCurrentContextPatch
[Info   :ModulePatch] Enabled patch DeselectCurrentContextPatch
[Info   :ModulePatch] Enabled patch AutoOpenPatch
[Info   :ModulePatch] Enabled patch DefaultBindPatch
[Info   :ModulePatch] Enabled patch EnableContextMenuPatch
[Info   :ModulePatch] Enabled patch SlowLoadingPatch
[Info   :ModulePatch] Enabled patch InitializeCommonUIPatch
[Info   :ModulePatch] Enabled patch InitializeMenuUIPatch
[Info   :ModulePatch] Enabled patch SelectOnMouseDownPatch
[Info   :ModulePatch] Enabled patch DeselectOnTradingItemViewClickPatch
[Info   :ModulePatch] Enabled patch HandleItemViewInitPatch
[Info   :ModulePatch] Enabled patch HandleItemViewKillPatch
[Info   :ModulePatch] Enabled patch BeginDragPatch
[Info   :ModulePatch] Enabled patch EndDragPatch
[Info   :ModulePatch] Enabled patch DeselectOnLockPatch
[Info   :ModulePatch] Enabled patch SelectAllPatch
[Info   :ModulePatch] Enabled patch DisableSplitPatch
[Info   :ModulePatch] Enabled patch DisableSplitTargetPatch
[Info   :ModulePatch] Enabled patch DisableMagnifyPatch
[Info   :ModulePatch] Enabled patch MoveOperationDontForgetAboutPinsPatch
[Info   :ModulePatch] Enabled patch RememberPinOperationsPatch
[Info   :ModulePatch] Enabled patch ItemViewClickPatch
[Info   :ModulePatch] Enabled patch ContextActionsPatch
[Info   :ModulePatch] Enabled patch MoreContextActionsPatch
[Info   :ModulePatch] Enabled patch ContextActionsInteractivePatch
[Info   :ModulePatch] Enabled patch AddOfferPatch
[Info   :ModulePatch] Enabled patch StopProcessesPatch
[Info   :ModulePatch] Enabled patch GridViewCanAcceptPatch
[Info   :ModulePatch] Enabled patch GridViewAcceptItemPatch
[Info   :ModulePatch] Enabled patch GridViewPickTargetPatch
[Info   :ModulePatch] Enabled patch GridViewDisableHighlightPatch
[Info   :ModulePatch] Enabled patch GridViewClearTooltipPatch
[Info   :ModulePatch] Enabled patch SlotViewCanAcceptPatch
[Info   :ModulePatch] Enabled patch SlotViewAcceptItemPatch
[Info   :ModulePatch] Enabled patch LoadMagazinePatch
[Info   :ModulePatch] Enabled patch LoadWeaponWithAmmoPatch
[Info   :ModulePatch] Enabled patch LoadMultiBarrelWeaponPatch
[Info   :ModulePatch] Enabled patch TradingTableCanAcceptPatch
[Info   :ModulePatch] Enabled patch TradingTableAcceptItemPatch
[Info   :ModulePatch] Enabled patch TradingTableGetHighlightColorPatch
[Info   :ModulePatch] Enabled patch FindSpotKeepRotationPatch
[Info   :ModulePatch] Enabled patch FindPlaceToPutPatch
[Info   :ModulePatch] Enabled patch AdjustQuickFindFlagsPatch
[Info   :ModulePatch] Enabled patch ReorderContainersPatch
[Info   :ModulePatch] Enabled patch AllowFindSameSpotPatch
[Info   :ModulePatch] Enabled patch ReloadCylinderPatch
[Info   :ModulePatch] Enabled patch FindCompatibleAmmoPatch
[Info   :ModulePatch] Enabled patch CheckItemFilterPatch
[Info   :ModulePatch] Enabled patch LoadAmmoPatch
[Info   :ModulePatch] Enabled patch FilterMagPresetsPatch
[Info   :ModulePatch] Enabled patch LoadPresetPatch
[Info   :ModulePatch] Enabled patch TradingPlayerPatch
[Info   :ModulePatch] Enabled patch TransferPlayerPatch
[Info   :ModulePatch] Enabled patch UnloadScavTransferPatch
[Info   :ModulePatch] Enabled patch NoScavStashPatch
[Info   :ModulePatch] Enabled patch ExecutePossibleActionSimulateFalsePatch
[Info   :ModulePatch] Enabled patch BlockPartialTransfersPatch
[Info   :ModulePatch] Enabled patch PutToolsBackPatch
[Info   :ModulePatch] Enabled patch RebindFoodMedsPatch
[Info   :ModulePatch] Enabled patch RebindGrenadesPatch
[Info   :ModulePatch] Enabled patch AddTwoKeyStatesPatch
[Info   :ModulePatch] Enabled patch AddOneKeyStatesPatch
[Info   :ModulePatch] Enabled patch UpdateInputPatch
[Info   :ModulePatch] Enabled patch ForceTacticalModePatch
[Info   :ModulePatch] Enabled patch ToggleInteractionPatch
[Info   :ModulePatch] Enabled patch ReorderGridsPatch
[Info   :ModulePatch] Enabled patch MoneyPanelPatch
[Info   :ModulePatch] Enabled patch MoneyPanelTMPTextPatch
[Info   :ModulePatch] Enabled patch HandbookWorkaroundPatch
[Info   :ModulePatch] Enabled patch LinkedSlotSearchPatch
[Info   :ModulePatch] Enabled patch MyOffersPatch
[Info   :ModulePatch] Enabled patch CreateButtonPatch
[Info   :ModulePatch] Enabled patch ShowButtonPatch
[Info   :ModulePatch] Enabled patch FilterPanelPatch
[Info   :ModulePatch] Enabled patch StackFirstPatch
[Info   :ModulePatch] Enabled patch ReloadInPlacePatch
[Info   :ModulePatch] Enabled patch ReloadInPlaceFindMagPatch
[Info   :ModulePatch] Enabled patch ReloadInPlaceFindSpotPatch
[Info   :ModulePatch] Enabled patch AlwaysSwapPatch
[Info   :ModulePatch] Enabled patch SwapIfNoSpacePatch
[Info   :ModulePatch] Enabled patch IconsPatch
[Info   :ModulePatch] Enabled patch ItemViewScalePatch
[Info   :ModulePatch] Enabled patch ItemUpdateInfoPatch
[Info   :ModulePatch] Enabled patch HideItemViewStatsPatch
[Info   :ModulePatch] Enabled patch OverrideGridItemViewTooltipPatch
[Info   :ModulePatch] Enabled patch NoPointerEnterPatch
[Info   :ModulePatch] Enabled patch NoPointerExitPatch
[Info   :ModulePatch] Enabled patch NoPointerClickPatch
[Info   :ModulePatch] Enabled patch RagfairScreenShowPatch
[Info   :ModulePatch] Enabled patch OnPurchaseClickedUpdatePatch
[Info   :ModulePatch] Enabled patch UnlockCursorPatch
[Info   :ModulePatch] Enabled patch OnDragEventPatch
[Info   :ModulePatch] Enabled patch OnDragEventPatch
[Info   :ModulePatch] Enabled patch OnDragEventPatch
[Info   :ModulePatch] Enabled patch OnDragEventPatch
[Info   :ModulePatch] Enabled patch OnDragEventPatch
[Info   :ModulePatch] Enabled patch HideoutCameraPatch
[Info   :ModulePatch] Enabled patch HideoutZoomPatch
[Info   :ModulePatch] Enabled patch LastResizePatch
[Info   :ModulePatch] Enabled patch MoveBeforeResizePatch
[Info   :ModulePatch] Enabled patch MoveBeforeUnfoldPatch
[Info   :ModulePatch] Enabled patch MoveOperationRollbackPatch
[Info   :ModulePatch] Enabled patch SwapOperationRollbackPatch
[Info   :ModulePatch] Enabled patch MoveBeforeNetworkTransactionPatch
[Info   :ModulePatch] Enabled patch SwapModsPatch
[Info   :ModulePatch] Enabled patch ModEquippedPatch
[Info   :ModulePatch] Enabled patch InspectLockedPatch
[Info   :ModulePatch] Enabled patch MoveCanExecutePatch
[Info   :ModulePatch] Enabled patch ModCanBeMovedPatch
[Info   :ModulePatch] Enabled patch CanDetachPatch
[Info   :ModulePatch] Enabled patch CanApplyPatch
[Info   :ModulePatch] Enabled patch LockedStatePatch
[Info   :ModulePatch] Enabled patch ArmorSlotAcceptRaidPatch
[Info   :ModulePatch] Enabled patch ModRaidModdablePatch
[Info   :ModulePatch] Enabled patch EmptyVitalPartsPatch
[Info   :ModulePatch] Enabled patch InAssemblePatch
[Info   :ModulePatch] Enabled patch LongerFullIdPatch
[Info   :ModulePatch] Enabled patch DisassembleAllPatch
[Info   :ModulePatch] Enabled patch OnEnterPatch
[Info   :ModulePatch] Enabled patch TagsOverCaptionsPatch
[Info   :ModulePatch] Enabled patch AddTagNewItemPatch
[Info   :ModulePatch] Enabled patch AddTagParsedItemPatch
[Info   :ModulePatch] Enabled patch TagAdditionalTypePatch
[Info   :ModulePatch] Enabled patch KeepTagsLocalPatch
[Info   :ModulePatch] Enabled patch BindableTacticalPatch
[Info   :ModulePatch] Enabled patch ReachableTacticalPatch
[Info   :ModulePatch] Enabled patch UseTacticalPatch
[Info   :ModulePatch] Enabled patch BindTacticalPatch
[Info   :ModulePatch] Enabled patch UnbindTacticalPatch
[Info   :ModulePatch] Enabled patch InitQuickBindsPatch
[Info   :ModulePatch] Enabled patch OperationQueuePatch
[Info   :ModulePatch] Enabled patch IntSliderPatch
[Info   :ModulePatch] Enabled patch StepSliderPatch
[Info   :ModulePatch] Enabled patch ModdingScreenListenOpenPatch
[Info   :ModulePatch] Enabled patch ModdingScreenListenClosePatch
[Info   :ModulePatch] Enabled patch SlotViewClickOpenPatch
[Info   :ModulePatch] Enabled patch ItemSelectionCellClickOpenPatch
[Info   :ModulePatch] Enabled patch EmptySlotRemovePointerDownPatch
[Info   :ModulePatch] Enabled patch EmptySlotInteractablePatch
[Info   :ModulePatch] Enabled patch EmptySlotClickPatch
[Info   :ModulePatch] Enabled patch BackgroundClickClosePatch
[Info   :ModulePatch] Enabled patch FixBlockedItemSwapPatch
[Info   :ModulePatch] Enabled patch FixPlayerInspectPatch
[Info   :ModulePatch] Enabled patch BigButtonPatch
[Info   :ModulePatch] Enabled patch DebounceStatusNotifyPatch
[Info   :ModulePatch] Enabled patch ModifyUnsearchedContainerPatch
[Info   :ModulePatch] Enabled patch StashPanelAdPatch
[Info   :ModulePatch] Enabled patch HideoutStashAdPatch
[Info   :ModulePatch] Enabled patch PaymentSlotsPatch
[Info   :ModulePatch] Enabled patch RequisiteChangePatch
[Info   :ModulePatch] Enabled patch ClosePatch
[Info   :ModulePatch] Enabled patch CreateIconsPatch
[Info   :ModulePatch] Enabled patch ShowIconsPatch
[Info   :ModulePatch] Enabled patch QuestListItemPatch
[Info   :ModulePatch] Enabled patch HandoverPatch
[Info   :ModulePatch] Enabled patch BuildsCategoriesPanelPatch
[Info   :ModulePatch] Enabled patch StockBuildsCheckboxPatch
[Info   :ModulePatch] Enabled patch IsInWishlistPatch
[Info   :ModulePatch] Enabled patch AreaDatasPatch
[Info   :ModulePatch] Enabled patch RequirementsPatch
[Info   :ModulePatch] Enabled patch ItemSpecificationWishlistPatch
[Info   :ModulePatch] Enabled patch TraderPurchaseWishlistItemPatch
[Info   :ModulePatch] Enabled patch GridItemViewWishlistPatch
[Info   :ModulePatch] Enabled patch FocusStashSearchPatch
[Info   :ModulePatch] Enabled patch OpenSearchPatch
[Info   :ModulePatch] Enabled patch AddSearchStashPatch
[Info   :ModulePatch] Enabled patch PositionSearchStashPatch
[Info   :ModulePatch] Enabled patch InternalReloadApplyItemPatch
[Info   :ModulePatch] Enabled patch IsLoadAmmoByTypePatch
[Info   :ModulePatch] Enabled patch AddLoadAmmoPatch
[Info   :ModulePatch] Enabled patch LoadAmmoIsActivePatch
[Info   :ModulePatch] Enabled patch UnloadChamberTooPatch
[Info   :ModulePatch] Enabled patch LoadBarrelPatch
[Info   :ModulePatch] Enabled patch LoadAmmoIsActivePatch
[Info   :ModulePatch] Enabled patch LoadAmmoIsInteractivePatch
[Info   :ModulePatch] Enabled patch LoadAmmoSubInteractionsPatch
[Info   :ModulePatch] Enabled patch UnloadAmmoPatch
[Info   :ModulePatch] Enabled patch CylinderMagApplyPatch
[Info   :ModulePatch] Enabled patch CylinderMagApplyWithoutRestrictionsPatch
[Info   :ModulePatch] Enabled patch LoadCylinderPatch
[Info   :ModulePatch] Enabled patch UnloadCylinderPatch
[Info   :ModulePatch] Enabled patch IsInteractivePatch
[Info   :ModulePatch] Enabled patch LoadAmmoSubInteractionsPatch
[Info   :ModulePatch] Enabled patch DisablePresetPatch
[Info   :ModulePatch] Enabled patch SuppressAlphanumericCommandsPatch
[Info   :ModulePatch] Enabled patch TransferMergePatch
[Info   :ModulePatch] Enabled patch NoFitOutlinePatch
[Info   :ModulePatch] Enabled patch HideNoFitOutlinePatch
[Info   :ModulePatch] Enabled patch SilencePixelPerfectSpriteScalerPatch
[Info   :ModulePatch] Enabled patch AimPatch
[Info   :ModulePatch] Enabled patch ReloadPatch
[Info   :ModulePatch] Enabled patch SprintPatch
[Info   :ModulePatch] Enabled patch PreSprintPatch
[Info   :ModulePatch] Enabled patch BreathPatch
[Info   :ModulePatch] Enabled patch MapKeyBindingsPatch
[Info   :ModulePatch] Enabled patch CompassGogglesPatch
[Info   :ModulePatch] Enabled patch FixGridPrepareItemsPatch
[Info   :ModulePatch] Enabled patch FixTraderFiltersPatch
[Info   :ModulePatch] Enabled patch InitPreviewPatch
[Info   :ModulePatch] Enabled patch KillPreviewPatch
[Info   :ModulePatch] Enabled patch RotateKeybindPatch
[Info   :ModulePatch] Enabled patch HideInviteUIPatch
[Info   :   BepInEx] Loading [Continuous Load Ammo 1.1.5]
[Info   :ModulePatch] Enabled patch ApplyMagPresetPatch
[Info   :ModulePatch] Enabled patch EnableContextPresetPatch
[Info   :ModulePatch] Enabled patch InventoryScreenClosePatch
[Info   :ModulePatch] Enabled patch LoadMagazineStartPatch
[Info   :ModulePatch] Enabled patch OnClickPatch
[Info   :ModulePatch] Enabled patch PresetSubInteractionsPatch
[Info   :ModulePatch] Enabled patch RegisterPlayerPatch
[Info   :ModulePatch] Enabled patch SetSubInteractionsPatch
[Info   :ModulePatch] Enabled patch UnloadMagazineStartPatch
[Info   :ModulePatch] Enabled patch TasksScreenShowPatch
[Info   :ModulePatch] Enabled patch ItemsPanelShowPatch
[Info   :ModulePatch] Enabled patch MapScreenPatch
[Info   :ModulePatch] Enabled patch PlayerModelPatch
[Info   :ModulePatch] Enabled patch SkillsAndMasteringPatch
[Info   :ModulePatch] Enabled patch StopProcessesPatch
[Info   :Continuous Load Ammo PatchManager] Enabled 15 patches
[Info   :Continuous Load Ammo] UI Fixes interop loaded successfully
[Info   :ModulePatch] Enabled patch MultiSelectStopLoadingPatch
[Info   :   BepInEx] Loading [Manimal-LoadAmmoAnim 1.6.0]
[Info   :Manimal-LoadAmmoAnim] LoadAmmoAnim loaded!
[Info   :ModulePatch] Enabled patch LoadAmmoAnimDetectPatch
[Info   :ModulePatch] Enabled patch Class1204DrawDelayPatch
[Info   :ModulePatch] Enabled patch RaidStartBundleWarmPatch
[Info   :ModulePatch] Enabled patch SetInHandsBundlePatch
[Info   :ModulePatch] Enabled patch ClientUsableBundleSmethod11Patch
[Info   :ModulePatch] Enabled patch HandsControllerAnimationTypeBundlePatch
[Info   :ModulePatch] Enabled patch UsableBundleInterfaceDispatchPatch
[Info   :ModulePatch] Enabled patch ProcessEffectorsNullGuardPatch
[Info   :ModulePatch] Enabled patch VisualPassNullGuardPatch
[Info   :Manimal-LoadAmmoAnim] [LoadAmmoAnim] ContinuousLoadAmmo detected, enabling compat patches.
[Info   :ModulePatch] Enabled patch ClaSetEmptyHandsPatch
[Info   :ModulePatch] Enabled patch ClaStopOnHandsChangePatch
[Info   :ModulePatch] Enabled patch ClaTrySetLastEquippedWeaponPatch
[Warning:LoadAmmoAnim.Fika] [LoadAmmoAnim.Fika] IFikaNetworkManager singleton not ready at Enable. we'll lazily resolve on first send. receive registration will be skipped — if observed-player anims dont play, restart the raid.
[Info   :LoadAmmoAnim.Fika] [LoadAmmoAnim.Fika] enabled.
[Info   :   BepInEx] Loading [Markosz-StashManagementHelper 0.2.1]
[Info   :ModulePatch] Enabled patch FindFreeSpacePatch
[Info   :ModulePatch] Enabled patch ItemListSortPatch
[Info   :ModulePatch] Enabled patch SortPatch
[Info   :ModulePatch] Enabled patch GridSortPanelContextPatch
[Info   :Markosz-StashManagementHelper] Plugin com.markosz.stashmanagementhelper is loaded!
[Info   :   BepInEx] Loading [MoreBotsAPI 2.0.1]
[Info   :MoreBotsAPI] Successfully added blackDivLead : 848420 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added blackDivAssault : 848421 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added blackDivBreacher : 848422 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added blackDivSupport : 848423 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added fsofixerrookie : 708300 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added fsofixeroperative : 708301 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added fsofixerspecialist : 708302 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added fsofixerlead : 708303 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added fsofixerinnercircle : 708304 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added ruafRifleman : 848400 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added ruafRiflemanSenior : 848401 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added ruafAutorifleman : 848402 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added ruafGrenadier : 848403 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added ruafMarksman : 848404 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added ruafMachinegunner : 848405 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added remnantRifleman : 848406 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added followeruntar : 1170 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added bossuntarlead : 1171 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added followeruntarmarksman : 1172 to the excluded difficulties list
[Info   :MoreBotsAPI] Successfully added bossuntarofficer : 1173 to the excluded difficulties list
[Info   :ModulePatch] Enabled patch TarkovInitPatch
[Info   :ModulePatch] Enabled patch FixRaidEndSpawnTypePatch
[Info   :ModulePatch] Enabled patch StandartBotBrainActivatePatch
[Info   :ModulePatch] Enabled patch SuitableFollowersListPatch
[Info   :ModulePatch] Enabled patch FenceLoyaltyWarnPatch
[Info   :ModulePatch] Enabled patch NewGamePatch
[Info   :ModulePatch] Enabled patch BotsControllerInitPatch
[Info   :ModulePatch] Enabled patch FactionRaidEndPatch
[Info   :ModulePatch] Enabled patch BotsGroupIsPlayerEnemyPatch
[Info   :MoreBotsAPI] Old WildSpawnTypeFromInt converter index: 28 GClass1866`1[EFT.WildSpawnType]
[Info   :   BepInEx] Loading [MoxoPixel-MenuOverhaul 1.2.0]
[Info   :ModulePatch] Enabled patch MenuOverhaulPatch
[Info   :ModulePatch] Enabled patch PlayerProfileFeaturesPatch
[Info   :ModulePatch] Enabled patch SetAlphaPatch
[Info   :ModulePatch] Enabled patch TweenButtonPatch
[Info   :ModulePatch] Enabled patch OnGameStartedPatch
[Info   :ModulePatch] Enabled patch OnGameEndedPatch
[Info   :MoxoPixel-MenuOverhaul] Plugin MoxoPixel-MenuOverhaul version 1.2.0 loaded.
[Info   :   BepInEx] Loading [DynamicMaps 1.1.3]
[Warning:  HarmonyX] BattleUIScreenShowPatch: You should only patch implemented methods/constructors to avoid issues. Patch the declared method void EFT.UI.BattleUIScreen<EFT.UI.EftBattleUIScreen+GClass3865, EFT.UI.Screens.EEftScreenType>::Show(EFT.GamePlayerOwner owner) instead of void EFT.UI.BattleUIScreen<EFT.UI.EftBattleUIScreen+GClass3865, EFT.UI.Screens.EEftScreenType>::Show(EFT.GamePlayerOwner owner).
[Info   :ModulePatch] Enabled patch BattleUIScreenShowPatch
[Info   :ModulePatch] Enabled patch CommonUIAwakePatch
[Info   :ModulePatch] Enabled patch MapScreenShowPatch
[Info   :ModulePatch] Enabled patch MapScreenClosePatch
[Info   :ModulePatch] Enabled patch GameStartedPatch
[Info   :ModulePatch] Enabled patch GameWorldOnDestroyPatch
[Info   :ModulePatch] Enabled patch GameWorldUnregisterPlayerPatch
[Info   :ModulePatch] Enabled patch LootItemInitPatch
[Info   :ModulePatch] Enabled patch GameWorldDestroyLootPatch
[Info   :ModulePatch] Enabled patch AirdropBoxOnBoxLandPatch
[Info   :ModulePatch] Enabled patch PlayerOnDeadPatch
[Info   :ModulePatch] Enabled patch PlayerInventoryThrowItemPatch
[Info   :ModulePatch] Enabled patch ShowViewButtonPatch
[Info   :ModulePatch] Enabled patch MenuLoadPatch
[Info   :   BepInEx] Loading [Mortar Strikes 1.0.0]
[Info   :Mortar Strikes] Mortar Strikes v1.0.0 loaded. Config: BepInEx/plugins/MortarStrikes/config.json
[Info   :Mortar Strikes] [Mortar] FIKA detected! Setting up network sync...
[Info   :Mortar Strikes] [Mortar] FIKA: Found Fika.Core.Main.Utils.FikaBackendUtils.IsServer
[Info   :Mortar Strikes] [Mortar] FIKA: Singleton<IFikaNetworkManager> accessor cached
[Info   :Mortar Strikes] [Mortar] FIKA: Dynamic packet type built: MortarStrikes.MortarSirenPacket
[Info   :   BepInEx] Loading [MagCheckInterrupt 1.0.2]
[Info   :ModulePatch] Enabled patch AmmoDetailsPatch
[Info   :ModulePatch] Enabled patch CanQuickReloadPatch
[Info   :ModulePatch] Enabled patch OperationFactoryPatch
[Info   :ModulePatch] Enabled patch ReloadAnimationPatch
[Info   :ModulePatch] Enabled patch ReloadConflictPatch
[Info   :ModulePatch] Enabled patch ReloadFastAnimationPatch
[Info   :ModulePatch] Enabled patch RunUtilityOpPatch
[Info   :ModulePatch] Enabled patch UpdateBindingsPatch
[Info   :MagCheckInterrupt PatchManager] Enabled 8 patches
[Info   :MagCheckInterrupt] Initializing Fika compatibility
[Info   :MagCheckInterrupt] Initializing UI Fixes compatibility
[Info   :ModulePatch] Enabled patch CanExecuteSwapPatch
[Info   :   BepInEx] Loading [ScrollableAttachments 1.0.0]
[Info   :ModulePatch] Enabled patch UIAwakePatch
[Info   :ScrollableAttachments PatchManager] Enabled 1 patches
[Info   :   BepInEx] Loading [SPTBattleAmbience 2.3.0]
[Info   :ModulePatch] Enabled patch GameStartedPatch
[Info   :   BepInEx] Loading [SPTFPVDroneMod 0.7.0]
[Info   :ModulePatch] Enabled patch CameraControllerAwakePatch
[Info   :ModulePatch] Enabled patch CameraPositionPatch
[Info   :ModulePatch] Enabled patch CreatePoolItemPatch
[Info   :ModulePatch] Enabled patch DropItemPatch
[Info   :ModulePatch] Enabled patch GameStartedPatch
[Info   :ModulePatch] Enabled patch GetIndexOfItemTypePatch
[Info   :ModulePatch] Enabled patch InteractionPatch
[Info   :ModulePatch] Enabled patch ItemFactoryGetItemTypePatch
[Info   :ModulePatch] Enabled patch LocalPlayerDiedPatch
[Info   :ModulePatch] Enabled patch LootItemPhysicsPatch
[Info   :ModulePatch] Enabled patch MenuShowPatch
[Info   :ModulePatch] Enabled patch PlayerInitPatch
[Info   :ModulePatch] Enabled patch PlayerItemAddedOrRemovedPatch
[Info   :ModulePatch] Enabled patch PoolItemReturnToPoolPatch
[Info   :ModulePatch] Enabled patch SpawnBtrPatch
[Info   :ModulePatch] Enabled patch VisorSetMaskPatch
[Info   :ModulePatch] Enabled patch WeaponInputPatch
[Info   :SPTFPVDroneMod PatchManager] Enabled 17 patches
[Info   :RequestHandler] [REQUEST]: /fpv/tankstate
[Info   :RequestHandler] [REQUEST SUCCESSFUL] /fpv/tankstate
[Info   :   BepInEx] Loading [FPVDroneModFikaSync 0.1.1]
[Info   :ModulePatch] Enabled patch ApplyExplosionDamagePatch
[Info   :ModulePatch] Enabled patch DestroyDronePatch
[Info   :ModulePatch] Enabled patch DestroyTankPatch
[Info   :ModulePatch] Enabled patch DroneDroppedPatch
[Info   :ModulePatch] Enabled patch DronePilotEnterPatch
[Info   :ModulePatch] Enabled patch DronePilotExitPatch
[Info   :ModulePatch] Enabled patch FlipDronePatch
[Info   :ModulePatch] Enabled patch OnGameStartedPatch
[Info   :ModulePatch] Enabled patch PayloadExplodePatch
[Info   :ModulePatch] Enabled patch UseDronePatch
[Info   :FPVDroneModFikaSync PatchManager] Enabled 10 patches
[Info   :   BepInEx] Loading [ColorConverterAPI 1.1.0]
[Info   :ModulePatch] Enabled patch ColorConverterPatch
